age,workclass,fnlwgt,education,education+AC0-num,marital+AC0-status,occupation,relationship,race,sex,capital+AC0-gain,capital+AC0-loss,hours+AC0-per+AC0-week,native+AC0-country
46,Local+AC0-gov,326292,Masters,14,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
35,Private,212512,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,50,United+AC0-States
37,Private,33440,HS+AC0-grad,9,Separated,Other+AC0-service,Unmarried,White,Female,0,0,40,United+AC0-States
38,State+AC0-gov,185180,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,7688,0,40,United+AC0-States
46,Self+AC0-emp+AC0-not+AC0-inc,504941,Assoc+AC0-voc,11,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
42,Private,192014,9th,5,Never+AC0-married,Machine+AC0-op+AC0-inspct,Not+AC0-in+AC0-family,White,Male,0,0,24,United+AC0-States
48,Self+AC0-emp+AC0-inc,192755,Bachelors,13,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Female,0,0,55,Canada
59,Private,220896,Prof+AC0-school,15,Divorced,Other+AC0-service,Not+AC0-in+AC0-family,White,Male,27828,0,60,United+AC0-States
22,Private,189832,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Female,0,0,25,United+AC0-States
38,Private,235638,HS+AC0-grad,9,Never+AC0-married,Handlers+AC0-cleaners,Not+AC0-in+AC0-family,Black,Female,0,0,40,United+AC0-States
39,Private,134367,HS+AC0-grad,9,Never+AC0-married,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Female,0,0,43,United+AC0-States
41,Private,171231,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,Peru
19,Private,253529,12th,8,Never+AC0-married,Adm+AC0-clerical,Own+AC0-child,White,Male,0,0,9,United+AC0-States
47,State+AC0-gov,210557,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Protective+AC0-serv,Husband,White,Male,0,0,40,United+AC0-States
47,Private,362835,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
55,Private,186479,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
37,State+AC0-gov,115360,Masters,14,Divorced,Prof+AC0-specialty,Unmarried,White,Female,0,0,40,United+AC0-States
29,Private,184806,Assoc+AC0-acdm,12,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,0,0,20,United+AC0-States
34,Self+AC0-emp+AC0-not+AC0-inc,450141,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,15024,0,35,United+AC0-States
41,Private,200479,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,40,United+AC0-States
34,Private,152493,HS+AC0-grad,9,Divorced,Transport+AC0-moving,Unmarried,White,Male,0,0,60,United+AC0-States
29,Private,135791,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Wife,White,Female,15024,0,50,Cuba
37,Self+AC0-emp+AC0-not+AC0-inc,50096,Assoc+AC0-voc,11,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,30,United+AC0-States
55,Private,173832,Masters,14,Divorced,Sales,Not+AC0-in+AC0-family,White,Male,10520,0,40,United+AC0-States
52,Private,224198,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Wife,White,Female,0,0,45,United+AC0-States
57,Private,111553,9th,5,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,50,United+AC0-States
67,Private,191380,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
20,Private,34242,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,0,0,20,United+AC0-States
58,Private,100054,Bachelors,13,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,1902,70,United+AC0-States
62,Private,110103,HS+AC0-grad,9,Widowed,Craft+AC0-repair,Unmarried,Black,Female,0,0,40,United+AC0-States
40,Private,196626,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,45,United+AC0-States
66,,194480,11th,7,Married+AC0-civ+AC0-spouse,,Husband,White,Male,0,2377,2,United+AC0-States
26,Private,190040,Bachelors,13,Never+AC0-married,Adm+AC0-clerical,Own+AC0-child,White,Female,0,0,40,United+AC0-States
42,Private,152629,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,45,United+AC0-States
18,Federal+AC0-gov,263162,HS+AC0-grad,9,Never+AC0-married,Transport+AC0-moving,Own+AC0-child,White,Male,0,0,40,United+AC0-States
34,Private,205581,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Sales,Wife,White,Female,0,0,40,United+AC0-States
50,Private,155434,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Handlers+AC0-cleaners,Husband,White,Male,0,0,40,United+AC0-States
30,Private,415922,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,Other,Male,0,0,32,United+AC0-States
42,Local+AC0-gov,221581,HS+AC0-grad,9,Divorced,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
37,Private,135089,Some+AC0-college,10,Divorced,Other+AC0-service,Unmarried,White,Female,0,0,56,United+AC0-States
47,Private,117774,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,40,Portugal
46,Private,206707,Some+AC0-college,10,Divorced,Machine+AC0-op+AC0-inspct,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
30,Private,315640,Masters,14,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,Asian+AC0-Pac+AC0-Islander,Male,0,0,45,Iran
52,Private,210736,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,7298,0,50,United+AC0-States
23,Local+AC0-gov,456665,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Own+AC0-child,Black,Male,0,0,40,United+AC0-States
35,Self+AC0-emp+AC0-not+AC0-inc,133935,Some+AC0-college,10,Married+AC0-spouse+AC0-absent,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
44,Private,106982,Bachelors,13,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,70,United+AC0-States
35,Private,126569,Masters,14,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
31,State+AC0-gov,209954,Some+AC0-college,10,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
50,State+AC0-gov,46401,Some+AC0-college,10,Divorced,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
29,Private,410216,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,40,United+AC0-States
39,Private,410509,HS+AC0-grad,9,Divorced,Handlers+AC0-cleaners,Unmarried,White,Male,0,0,40,United+AC0-States
22,Private,382199,Bachelors,13,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,40,United+AC0-States
33,Private,84130,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
42,Private,243380,Masters,14,Divorced,Sales,Not+AC0-in+AC0-family,White,Male,0,0,50,United+AC0-States
31,Private,329635,Bachelors,13,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Husband,White,Male,0,0,50,United+AC0-States
20,,265434,Some+AC0-college,10,Never+AC0-married,,Own+AC0-child,White,Female,0,0,10,United+AC0-States
23,Private,241752,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
33,Private,172579,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Wife,White,Female,0,0,40,United+AC0-States
48,Local+AC0-gov,121179,Some+AC0-college,10,Divorced,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Female,0,0,52,United+AC0-States
46,Private,76131,5th+AC0-6th,3,Married+AC0-civ+AC0-spouse,Other+AC0-service,Wife,Asian+AC0-Pac+AC0-Islander,Female,0,0,40,Philippines
57,Private,138777,Bachelors,13,Married+AC0-civ+AC0-spouse,Protective+AC0-serv,Wife,White,Female,0,0,45,Germany
44,State+AC0-gov,195212,Masters,14,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,Black,Female,0,0,52,United+AC0-States
20,Private,315135,Some+AC0-college,10,Never+AC0-married,Transport+AC0-moving,Own+AC0-child,White,Male,0,0,15,United+AC0-States
44,Private,248406,Assoc+AC0-acdm,12,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
51,Private,283314,Bachelors,13,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,15024,0,40,
29,Private,231601,11th,7,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,60,United+AC0-States
71,Self+AC0-emp+AC0-not+AC0-inc,126807,Masters,14,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,1411,70,United+AC0-States
31,Private,198513,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Wife,White,Female,0,0,40,United+AC0-States
37,Private,162651,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,Columbia
90,Private,197613,HS+AC0-grad,9,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
49,Private,184098,Bachelors,13,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,50,United+AC0-States
46,Local+AC0-gov,187505,Masters,14,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Husband,White,Male,0,0,40,
53,Private,174655,7th+AC0-8th,4,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,0,0,40,United+AC0-States
17,Private,161123,12th,8,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,0,0,32,United+AC0-States
43,Private,390369,1st+AC0-4th,2,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,70,Mexico
35,Self+AC0-emp+AC0-not+AC0-inc,354520,HS+AC0-grad,9,Married+AC0-spouse+AC0-absent,Other+AC0-service,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
25,Private,364631,HS+AC0-grad,9,Never+AC0-married,Sales,Own+AC0-child,White,Female,0,0,40,Mexico
35,Private,323120,Assoc+AC0-acdm,12,Never+AC0-married,Machine+AC0-op+AC0-inspct,Not+AC0-in+AC0-family,White,Female,0,0,44,United+AC0-States
58,State+AC0-gov,32367,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
88,Private,30102,Bachelors,13,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Male,0,1816,50,
51,Private,229259,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,45,United+AC0-States
31,Private,274818,Some+AC0-college,10,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
40,Self+AC0-emp+AC0-inc,248476,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,50,United+AC0-States
38,Private,98080,Some+AC0-college,10,Never+AC0-married,Adm+AC0-clerical,Other+AC0-relative,Other,Male,0,0,40,India
44,Private,56651,Assoc+AC0-acdm,12,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,42,United+AC0-States
43,Private,216411,1st+AC0-4th,2,Never+AC0-married,Adm+AC0-clerical,Unmarried,White,Female,0,0,30,Dominican+AC0-Republic
31,Private,226443,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,1977,70,United+AC0-States
21,Private,119039,Some+AC0-college,10,Never+AC0-married,Adm+AC0-clerical,Own+AC0-child,White,Female,0,0,18,United+AC0-States
25,Private,136277,Bachelors,13,Never+AC0-married,Adm+AC0-clerical,Own+AC0-child,Black,Female,0,0,40,United+AC0-States
52,Local+AC0-gov,149508,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Protective+AC0-serv,Husband,White,Male,0,0,40,United+AC0-States
53,Private,449376,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Protective+AC0-serv,Husband,Black,Male,0,0,40,United+AC0-States
18,Private,143450,Some+AC0-college,10,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,Black,Male,0,0,20,United+AC0-States
41,Private,227065,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,0,0,40,United+AC0-States
26,Private,175801,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
29,Private,260346,HS+AC0-grad,9,Separated,Other+AC0-service,Not+AC0-in+AC0-family,White,Female,0,0,25,United+AC0-States
37,Private,54159,HS+AC0-grad,9,Never+AC0-married,Farming+AC0-fishing,Not+AC0-in+AC0-family,White,Male,0,0,45,United+AC0-States
24,Private,143246,Some+AC0-college,10,Never+AC0-married,Machine+AC0-op+AC0-inspct,Own+AC0-child,Black,Female,2597,0,45,United+AC0-States
32,Private,115854,Some+AC0-college,10,Divorced,Adm+AC0-clerical,Unmarried,Black,Female,0,0,41,United+AC0-States
35,Private,138441,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Husband,White,Male,0,0,40,United+AC0-States
23,Self+AC0-emp+AC0-not+AC0-inc,149704,10th,6,Never+AC0-married,Sales,Own+AC0-child,White,Female,0,0,40,United+AC0-States
38,Private,22245,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
27,Private,104017,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Wife,White,Female,0,1628,50,United+AC0-States
46,Private,165468,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,50,United+AC0-States
22,Private,181557,Some+AC0-college,10,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,Black,Male,0,0,35,United+AC0-States
38,Private,220694,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,80,United+AC0-States
27,Local+AC0-gov,190330,Assoc+AC0-voc,11,Never+AC0-married,Exec+AC0-managerial,Own+AC0-child,White,Female,0,0,40,United+AC0-States
45,Federal+AC0-gov,109209,Bachelors,13,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Male,0,0,45,United+AC0-States
32,Private,187815,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,45,United+AC0-States
38,Federal+AC0-gov,236648,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
21,Private,53306,HS+AC0-grad,9,Never+AC0-married,Sales,Own+AC0-child,White,Male,0,0,40,United+AC0-States
33,Private,418645,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,50,United+AC0-States
27,Private,217530,HS+AC0-grad,9,Never+AC0-married,Sales,Own+AC0-child,White,Female,0,0,45,Mexico
19,Private,135066,Some+AC0-college,10,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,20,United+AC0-States
20,Local+AC0-gov,38455,HS+AC0-grad,9,Never+AC0-married,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,10,United+AC0-States
37,Self+AC0-emp+AC0-not+AC0-inc,53553,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,75,United+AC0-States
18,Private,117857,11th,7,Never+AC0-married,Handlers+AC0-cleaners,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
72,Self+AC0-emp+AC0-not+AC0-inc,379376,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,35,United+AC0-States
31,Private,191932,Masters,14,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Female,0,2258,40,United+AC0-States
33,Private,234067,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
47,Private,348886,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
46,Private,142490,Some+AC0-college,10,Divorced,Machine+AC0-op+AC0-inspct,Not+AC0-in+AC0-family,Black,Female,0,0,40,United+AC0-States
42,,155190,Bachelors,13,Married+AC0-civ+AC0-spouse,,Husband,Black,Male,2580,0,8,United+AC0-States
22,Private,176178,HS+AC0-grad,9,Never+AC0-married,Sales,Own+AC0-child,White,Female,0,0,36,United+AC0-States
53,Private,149220,Masters,14,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,40,United+AC0-States
59,Federal+AC0-gov,188047,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Husband,Black,Male,0,0,40,United+AC0-States
36,Private,258102,Assoc+AC0-voc,11,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
34,Private,185216,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,United+AC0-States
61,Private,219701,12th,8,Divorced,Protective+AC0-serv,Not+AC0-in+AC0-family,White,Male,0,0,37,Cuba
40,Private,235523,HS+AC0-grad,9,Separated,Adm+AC0-clerical,Unmarried,Black,Female,0,0,40,United+AC0-States
35,Private,100375,Assoc+AC0-acdm,12,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,1887,45,United+AC0-States
41,Private,24273,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Other+AC0-service,Wife,White,Female,0,0,40,United+AC0-States
23,Private,224115,Bachelors,13,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Female,0,0,30,United+AC0-States
41,Private,187795,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,1977,60,United+AC0-States
26,Private,161007,HS+AC0-grad,9,Never+AC0-married,Craft+AC0-repair,Own+AC0-child,White,Male,0,0,40,United+AC0-States
27,Private,262723,Some+AC0-college,10,Never+AC0-married,Machine+AC0-op+AC0-inspct,Unmarried,Black,Male,0,0,40,United+AC0-States
41,Self+AC0-emp+AC0-not+AC0-inc,33474,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,55,United+AC0-States
43,Private,167151,Bachelors,13,Divorced,Prof+AC0-specialty,Unmarried,Black,Female,0,0,60,United+AC0-States
38,Self+AC0-emp+AC0-inc,222532,Prof+AC0-school,15,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Female,0,0,45,United+AC0-States
47,Local+AC0-gov,48195,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,72,United+AC0-States
23,Private,89089,Bachelors,13,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Female,0,0,30,United+AC0-States
35,Local+AC0-gov,179151,Bachelors,13,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Female,0,0,20,United+AC0-States
42,Self+AC0-emp+AC0-not+AC0-inc,192589,Assoc+AC0-acdm,12,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,70,United+AC0-States
24,Private,236149,HS+AC0-grad,9,Never+AC0-married,Exec+AC0-managerial,Own+AC0-child,White,Female,0,0,50,United+AC0-States
58,Private,110820,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,50,United+AC0-States
22,Private,113464,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,Other,Male,0,0,40,Dominican+AC0-Republic
38,Self+AC0-emp+AC0-not+AC0-inc,248929,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,50,United+AC0-States
41,Private,257758,12th,8,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
46,Private,198660,HS+AC0-grad,9,Divorced,Other+AC0-service,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
22,Private,195532,Bachelors,13,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Female,0,0,20,United+AC0-States
17,Private,208046,HS+AC0-grad,9,Never+AC0-married,Sales,Own+AC0-child,Black,Female,0,0,16,United+AC0-States
31,Self+AC0-emp+AC0-inc,72744,HS+AC0-grad,9,Divorced,Other+AC0-service,Unmarried,White,Male,0,0,30,United+AC0-States
73,,65072,10th,6,Never+AC0-married,,Not+AC0-in+AC0-family,White,Male,0,0,12,United+AC0-States
27,Private,313479,Bachelors,13,Never+AC0-married,Prof+AC0-specialty,Own+AC0-child,White,Male,0,0,50,United+AC0-States
57,Private,262681,Some+AC0-college,10,Widowed,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Male,0,0,60,United+AC0-States
54,State+AC0-gov,305319,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,70,United+AC0-States
40,Private,158958,HS+AC0-grad,9,Never+AC0-married,Priv+AC0-house+AC0-serv,Other+AC0-relative,Black,Female,0,0,40,Honduras
23,Self+AC0-emp+AC0-not+AC0-inc,47039,Assoc+AC0-voc,11,Never+AC0-married,Farming+AC0-fishing,Own+AC0-child,White,Male,0,0,40,United+AC0-States
36,Private,150057,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,50,United+AC0-States
54,State+AC0-gov,55861,Assoc+AC0-acdm,12,Divorced,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Male,0,0,39,United+AC0-States
32,Self+AC0-emp+AC0-inc,225053,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,99999,0,60,United+AC0-States
44,Self+AC0-emp+AC0-not+AC0-inc,136986,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,25,United+AC0-States
36,,342480,11th,7,Never+AC0-married,,Not+AC0-in+AC0-family,Black,Male,0,0,40,United+AC0-States
30,,335124,Some+AC0-college,10,Never+AC0-married,,Not+AC0-in+AC0-family,White,Female,0,0,36,United+AC0-States
39,Self+AC0-emp+AC0-not+AC0-inc,29874,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,54,United+AC0-States
36,Private,191146,Some+AC0-college,10,Divorced,Sales,Unmarried,Black,Female,0,0,38,United+AC0-States
65,Private,154164,Assoc+AC0-acdm,12,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Husband,White,Male,20051,0,20,
43,Private,287008,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,United+AC0-States
36,Private,397877,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,5013,0,30,United+AC0-States
40,Local+AC0-gov,108765,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Wife,Amer+AC0-Indian+AC0-Eskimo,Female,0,0,40,United+AC0-States
23,Private,215251,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Female,0,0,55,United+AC0-States
67,Private,132586,HS+AC0-grad,9,Widowed,Other+AC0-service,Not+AC0-in+AC0-family,White,Female,0,0,15,United+AC0-States
48,Local+AC0-gov,328610,Masters,14,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,50,United+AC0-States
